CSEM      
1 64        
1         1         -2.100000e+00  -2.100000e+00  
5
1 2 3 4 5 
12
5.120000e+02   -1.520113e-11  -8.409053e-14  4.591511e-11   2.448339e-13   -2.075990e-10  -2.261151e-10  -7.176413e-11  -7.542877e-11  -3.589898e-12  -5.347589e-12  1.520136e-13   1.520136e-13   4.591576e-13   4.591576e-13   3.069615e-12   3.069615e-12   1.041134e-12   1.041134e-12   6.440813e-14   6.440813e-14   
2         2         -1.500000e+00  -2.100000e+00  
5
1 2 3 4 5 
12
2.500000e-01   -1.581608e-11  2.133377e-11   6.118647e-11   -2.937158e-12  -1.145757e-08  -1.620428e-09  -6.420451e-09  2.359528e-10   -7.675864e-09  -2.831248e-09  2.655707e-13   2.655707e-13   6.125693e-13   6.125693e-13   1.157159e-10   1.157159e-10   6.424785e-11   6.424785e-11   8.181372e-11   8.181372e-11   
5.000000e-01   -2.923983e-11  2.629296e-11   6.294790e-11   -6.908181e-12  -1.064924e-08  -2.483991e-09  -6.605786e-09  -4.973289e-10  -6.033984e-09  -3.580603e-09  3.932286e-13   3.932286e-13   6.332583e-13   6.332583e-13   1.093511e-10   1.093511e-10   6.624481e-11   6.624481e-11   7.016387e-11   7.016387e-11   
1.000000e+00   -4.702382e-11  2.492303e-11   6.975539e-11   -9.786378e-12  -9.305276e-09  -3.442697e-09  -6.231633e-09  -1.460387e-09  -3.961566e-09  -3.926912e-09  5.322027e-13   5.322027e-13   7.043854e-13   7.043854e-13   9.921710e-11   9.921710e-11   6.400467e-11   6.400467e-11   5.578050e-11   5.578050e-11   
2.000000e+00   -6.087755e-11  1.178124e-11   7.727455e-11   -5.070482e-12  -7.232334e-09  -4.240856e-09  -5.184111e-09  -2.410009e-09  -1.648548e-09  -3.525938e-09  6.200705e-13   6.200705e-13   7.744072e-13   7.744072e-13   8.384004e-11   8.384004e-11   5.716918e-11   5.716918e-11   3.892294e-11   3.892294e-11   
4.000000e+00   -5.806404e-11  -3.679878e-12  7.667879e-11   2.641287e-12   -4.641689e-09  -4.133962e-09  -3.419560e-09  -2.778809e-09  -1.795886e-11  -2.069038e-09  5.818053e-13   5.818053e-13   7.672427e-13   7.672427e-13   6.215699e-11   6.215699e-11   4.406265e-11   4.406265e-11   2.069116e-11   2.069116e-11   
8.000000e+00   -4.939930e-11  -4.686528e-12  7.212797e-11   4.777235e-12   -2.733444e-09  -3.035286e-09  -1.916033e-09  -2.118984e-09  1.460609e-10   -7.576659e-10  4.962111e-13   4.962111e-13   7.228600e-13   7.228600e-13   4.084688e-11   4.084688e-11   2.856795e-11   2.856795e-11   7.716161e-12   7.716161e-12   
1.600000e+01   -4.774237e-11  -3.562738e-12  6.891893e-11   5.212373e-12   -1.771166e-09  -2.048333e-09  -1.233111e-09  -1.408316e-09  2.415095e-11   -3.567891e-10  4.787512e-13   4.787512e-13   6.911576e-13   6.911576e-13   2.707895e-11   2.707895e-11   1.871875e-11   1.871875e-11   3.576056e-12   3.576056e-12   
3.200000e+01   -4.525512e-11  -2.214354e-12  6.532710e-11   3.346952e-12   -1.199548e-09  -1.348139e-09  -8.380587e-10  -9.261209e-10  7.915992e-12   -1.700007e-10  4.530926e-13   4.530926e-13   6.541278e-13   6.541278e-13   1.804548e-11   1.804548e-11   1.249017e-11   1.249017e-11   1.701849e-12   1.701849e-12   
6.400000e+01   -4.540891e-11  6.453153e-14   6.529382e-11   2.394850e-13   -8.794567e-10  -9.105583e-10  -6.189441e-10  -6.262995e-10  -1.303048e-12  -8.517634e-11  4.540896e-13   4.540896e-13   6.529426e-13   6.529426e-13   1.265923e-11   1.265923e-11   8.805356e-12   8.805356e-12   8.518631e-13   8.518631e-13   
1.280000e+02   -4.655763e-11  4.024109e-15   6.675885e-11   3.039828e-13   -6.265123e-10  -6.593049e-10  -4.439329e-10  -4.552548e-10  -1.340735e-12  -4.301803e-11  4.655763e-13   4.655763e-13   6.675954e-13   6.675954e-13   9.095057e-12   9.095057e-12   6.358721e-12   6.358721e-12   4.303892e-13   4.303892e-13   
2.560000e+02   -4.621914e-11  -5.253693e-13  6.617514e-11   1.085353e-12   -4.249277e-10  -4.677541e-10  -3.038503e-10  -3.240574e-10  -2.004593e-12  -2.050881e-11  4.622213e-13   4.622213e-13   6.618404e-13   6.618404e-13   6.319473e-12   6.319473e-12   4.442276e-12   4.442276e-12   2.060654e-13   2.060654e-13   
5.120000e+02   -4.586581e-11  -3.999724e-13  6.550006e-11   9.991100e-13   -2.890490e-10  -3.266341e-10  -2.091826e-10  -2.273617e-10  -2.883851e-12  -1.009767e-11  4.586755e-13   4.586755e-13   6.550768e-13   6.550768e-13   4.361641e-12   4.361641e-12   3.089510e-12   3.089510e-12   1.050141e-13   1.050141e-13   
3         3         -9.000000e-01  -2.100000e+00  
5
1 2 3 4 5 
12
2.500000e-01   -4.992899e-11  2.972624e-11   6.872175e-11   -3.021626e-12  -1.134918e-08  -1.311719e-09  -1.374007e-08  -2.162202e-10  -1.179858e-08  -3.627013e-09  5.810812e-13   5.810812e-13   6.878815e-13   6.878815e-13   1.142473e-10   1.142473e-10   1.374177e-10   1.374177e-10   1.234349e-10   1.234349e-10   
5.000000e-01   -6.802986e-11  4.128144e-11   7.044915e-11   -6.808367e-12  -1.073911e-08  -2.081290e-09  -1.378307e-08  -1.359499e-09  -9.761429e-09  -4.816960e-09  7.957524e-13   7.957524e-13   7.077737e-13   7.077737e-13   1.093893e-10   1.093893e-10   1.384996e-10   1.384996e-10   1.088525e-10   1.088525e-10   
1.000000e+00   -9.752697e-11  4.557586e-11   7.694309e-11   -9.814775e-12  -9.671009e-09  -3.030398e-09  -1.302876e-08  -2.942918e-09  -7.010825e-09  -5.666100e-09  1.076507e-12   1.076507e-12   7.756655e-13   7.756655e-13   1.013468e-10   1.013468e-10   1.335700e-10   1.335700e-10   9.014231e-11   9.014231e-11   
2.000000e+00   -1.274917e-10  2.812633e-11   8.479426e-11   -5.649954e-12  -7.886778e-09  -4.006335e-09  -1.117587e-08  -4.720331e-09  -3.563170e-09  -5.680523e-09  1.305574e-12   1.305574e-12   8.498228e-13   8.498228e-13   8.846015e-11   8.846015e-11   1.213184e-10   1.213184e-10   6.705559e-11   6.705559e-11   
4.000000e+00   -1.305296e-10  -3.065420e-12  8.494600e-11   2.621098e-12   -5.330490e-09  -4.287416e-09  -7.820831e-09  -5.784952e-09  -4.570990e-10  -3.902681e-09  1.305656e-12   1.305656e-12   8.498643e-13   8.498643e-13   6.840765e-11   6.840765e-11   9.727850e-11   9.727850e-11   3.929359e-11   3.929359e-11   
8.000000e+00   -1.120080e-10  -1.178188e-11  7.966661e-11   5.396984e-12   -3.094813e-09  -3.359555e-09  -4.400151e-09  -4.768896e-09  3.373119e-10   -1.509050e-09  1.126260e-12   1.126260e-12   7.984921e-13   7.984921e-13   4.567765e-11   4.567765e-11   6.488736e-11   6.488736e-11   1.546290e-11   1.546290e-11   
1.600000e+01   -1.062492e-10  -8.020950e-12  7.629920e-11   5.499869e-12   -1.957337e-09  -2.246601e-09  -2.729803e-09  -3.143154e-09  5.496660e-11   -6.335815e-10  1.065515e-12   1.065515e-12   7.649717e-13   7.649717e-13   2.979662e-11   2.979662e-11   4.163081e-11   4.163081e-11   6.359614e-12   6.359614e-12   
3.200000e+01   -1.010802e-10  -5.537855e-12  7.240575e-11   3.624562e-12   -1.329208e-09  -1.482632e-09  -1.856030e-09  -2.071594e-09  2.145935e-11   -3.120018e-10  1.012318e-12   1.012318e-12   7.249641e-13   7.249641e-13   1.991229e-11   1.991229e-11   2.781429e-11   2.781429e-11   3.127389e-12   3.127389e-12   
6.400000e+01   -1.010359e-10  -8.556813e-13  7.237243e-11   2.237494e-13   -9.732311e-10  -1.001963e-09  -1.359271e-09  -1.402695e-09  4.053178e-12   -1.562886e-10  1.010395e-12   1.010395e-12   7.237278e-13   7.237278e-13   1.396821e-11   1.396821e-11   1.953246e-11   1.953246e-11   1.563411e-12   1.563411e-12   
1.280000e+02   -1.029904e-10  -1.362227e-12  7.396934e-11   3.046360e-13   -6.941538e-10  -7.259292e-10  -9.648870e-10  -1.018669e-09  4.278232e-12   -7.966896e-11  1.029994e-12   1.029994e-12   7.396997e-13   7.396997e-13   1.004402e-11   1.004402e-11   1.403101e-11   1.403101e-11   7.978375e-13   7.978375e-13   
2.560000e+02   -1.014570e-10  -2.701635e-12  7.326785e-11   1.104955e-12   -4.713996e-10  -5.155273e-10  -6.513425e-10  -7.220158e-10  4.161295e-12   -3.859798e-11  1.014930e-12   1.014930e-12   7.327618e-13   7.327618e-13   6.985599e-12   6.985599e-12   9.723959e-12   9.723959e-12   3.882165e-13   3.882165e-13   
5.120000e+02   -9.995743e-11  -2.441488e-12  7.246186e-11   8.049415e-13   -3.210475e-10  -3.593011e-10  -4.421704e-10  -5.025437e-10  2.879162e-12   -1.834650e-11  9.998724e-13   9.998724e-13   7.246633e-13   7.246633e-13   4.818390e-12   4.818390e-12   6.693765e-12   6.693765e-12   1.857104e-13   1.857104e-13   
4         4         -3.000000e-01  -2.100000e+00  
5
1 2 3 4 5 
12
2.500000e-01   -9.178754e-11  3.642186e-11   3.485547e-11   -1.341137e-12  -5.255330e-09  -5.319688e-10  -2.091802e-08  -5.561681e-10  -1.539881e-08  -4.193025e-09  9.874971e-13   9.874971e-13   3.488126e-13   3.488126e-13   5.282186e-11   5.282186e-11   2.092541e-10   2.092541e-10   1.595947e-10   1.595947e-10   
5.000000e-01   -1.133625e-10  5.346584e-11   3.562218e-11   -2.924835e-12  -5.020399e-09  -8.627541e-10  -2.087763e-08  -2.029258e-09  -1.310287e-08  -5.733434e-09  1.253382e-12   1.253382e-12   3.574205e-13   3.574205e-13   5.093992e-11   5.093992e-11   2.097602e-10   2.097602e-10   1.430236e-10   1.430236e-10   
1.000000e+00   -1.520087e-10  6.320303e-11   3.839401e-11   -4.196047e-12  -4.594523e-09  -1.294676e-09  -1.987026e-08  -4.152604e-09  -9.877327e-09  -7.029269e-09  1.646246e-12   1.646246e-12   3.862262e-13   3.862262e-13   4.773450e-11   4.773450e-11   2.029954e-10   2.029954e-10   1.212321e-10   1.212321e-10   
2.000000e+00   -1.959434e-10  4.403672e-11   4.187036e-11   -2.392748e-12  -3.848591e-09  -1.783154e-09  -1.741909e-08  -6.733546e-09  -5.562690e-09  -7.507731e-09  2.008309e-12   2.008309e-12   4.193867e-13   4.193867e-13   4.241614e-11   4.241614e-11   1.867526e-10   1.867526e-10   9.343958e-11   9.343958e-11   
4.000000e+00   -2.069904e-10  1.518904e-13   4.203443e-11   1.549143e-12   -2.694585e-09  -2.020248e-09  -1.270527e-08  -8.661062e-09  -1.138372e-09  -5.678713e-09  2.069905e-12   2.069905e-12   4.206297e-13   4.206297e-13   3.367817e-11   3.367817e-11   1.537654e-10   1.537654e-10   5.791690e-11   5.791690e-11   
8.000000e+00   -1.809313e-10  -1.838911e-11  3.923755e-11   3.145552e-12   -1.566738e-09  -1.669010e-09  -7.289545e-09  -7.606401e-09  4.776290e-10   -2.372729e-09  1.818634e-12   1.818634e-12   3.936343e-13   3.936343e-13   2.289162e-11   2.289162e-11   1.053541e-10   1.053541e-10   2.420325e-11   2.420325e-11   
1.600000e+01   -1.695247e-10  -1.201937e-11  3.742659e-11   3.096551e-12   -9.618108e-10  -1.116658e-09  -4.388989e-09  -5.042071e-09  8.791644e-11   -9.086792e-10  1.699503e-12   1.699503e-12   3.755447e-13   3.755447e-13   1.473772e-11   1.473772e-11   6.684737e-11   6.684737e-11   9.129223e-12   9.129223e-12   
3.200000e+01   -1.622332e-10  -7.785996e-12  3.537216e-11   2.415454e-12   -6.509482e-10  -7.353477e-10  -2.997399e-09  -3.313323e-09  1.454388e-11   -4.575421e-10  1.624199e-12   1.624199e-12   3.545454e-13   3.545454e-13   9.820742e-12   9.820742e-12   4.467942e-11   4.467942e-11   4.577732e-12   4.577732e-12   
6.400000e+01   -1.624306e-10  3.978618e-14   3.506191e-11   9.573758e-13   -4.733565e-10  -4.962345e-10  -2.195712e-09  -2.242763e-09  -1.121387e-11  -2.280930e-10  1.624306e-12   1.624306e-12   3.507498e-13   3.507498e-13   6.857952e-12   6.857952e-12   3.138652e-11   3.138652e-11   2.283685e-12   2.283685e-12   
1.280000e+02   -1.662503e-10  -1.523146e-13  3.548534e-11   1.250762e-12   -3.358472e-10  -3.593985e-10  -1.566408e-09  -1.628583e-09  -1.147079e-11  -1.173664e-10  1.662504e-12   1.662504e-12   3.550738e-13   3.550738e-13   4.918949e-12   4.918949e-12   2.259628e-11   2.259628e-11   1.179256e-12   1.179256e-12   
2.560000e+02   -1.648727e-10  -1.787703e-12  3.470357e-11   2.092487e-12   -2.248456e-10  -2.558930e-10  -1.064810e-09  -1.156969e-09  -1.048261e-11  -5.845639e-11  1.648824e-12   1.648824e-12   3.476660e-13   3.476660e-13   3.406417e-12   3.406417e-12   1.572386e-11   1.572386e-11   5.938884e-13   5.938884e-13   
5.120000e+02   -1.635475e-10  -9.147222e-13  3.339552e-11   2.526531e-12   -1.493349e-10  -1.769090e-10  -7.273646e-10  -8.074774e-10  -1.101474e-11  -2.889750e-11  1.635501e-12   1.635501e-12   3.349096e-13   3.349096e-13   2.315118e-12   2.315118e-12   1.086775e-11   1.086775e-11   3.092556e-13   3.092556e-13   
5         5         3.000000e-01   -2.100000e+00  
5
1 2 3 4 5 
12
2.500000e-01   -9.185873e-11  3.625282e-11   -3.347484e-11  1.340519e-12   5.123207e-09   5.299017e-10   -2.085418e-08  -5.793100e-10  -1.530371e-08  -4.186973e-09  9.875370e-13   9.875370e-13   3.350167e-13   3.350167e-13   5.150538e-11   5.150538e-11   2.086222e-10   2.086222e-10   1.586614e-10   1.586614e-10   
5.000000e-01   -1.133855e-10  5.314110e-11   -3.425085e-11  2.915880e-12   4.887333e-09   8.567499e-10   -2.079983e-08  -2.061923e-09  -1.300924e-08  -5.719117e-09  1.252208e-12   1.252208e-12   3.437474e-13   3.437474e-13   4.961859e-11   4.961859e-11   2.090178e-10   2.090178e-10   1.421086e-10   1.421086e-10   
1.000000e+00   -1.518893e-10  6.262918e-11   -3.703325e-11  4.156141e-12   4.461698e-09   1.279842e-09   -1.976979e-08  -4.190412e-09  -9.790474e-09  -7.002775e-09  1.642948e-12   1.642948e-12   3.726574e-13   3.726574e-13   4.641632e-11   4.641632e-11   2.020901e-10   2.020901e-10   1.203712e-10   1.203712e-10   
2.000000e+00   -1.954927e-10  4.315234e-11   -4.049416e-11  2.284643e-12   3.722542e-09   1.752078e-09   -1.729031e-08  -6.761530e-09  -5.491344e-09  -7.465427e-09  2.001987e-12   2.001987e-12   4.055856e-13   4.055856e-13   4.114255e-11   4.114255e-11   1.856537e-10   1.856537e-10   9.267549e-11   9.267549e-11   
4.000000e+00   -2.059869e-10  -9.268266e-13  -4.057168e-11  -1.730584e-12  2.591057e-09   1.971147e-09   -1.256230e-08  -8.655234e-09  -1.100249e-09  -5.625950e-09  2.059890e-12   2.059890e-12   4.060857e-13   4.060857e-13   3.255610e-11   3.255610e-11   1.525531e-10   1.525531e-10   5.732527e-11   5.732527e-11   
8.000000e+00   -1.794655e-10  -1.945914e-11  -3.766143e-11  -3.327450e-12  1.498411e-09   1.617892e-09   -7.172160e-09  -7.570236e-09  4.819753e-10   -2.339285e-09  1.805174e-12   1.805174e-12   3.780814e-13   3.780814e-13   2.205178e-11   2.205178e-11   1.042825e-10   1.042825e-10   2.388421e-11   2.388421e-11   
1.600000e+01   -1.677414e-10  -1.332600e-11  -3.580301e-11  -3.265313e-12  9.172671e-10   1.080035e-09   -4.300421e-09  -5.011807e-09  9.110933e-11   -8.974034e-10  1.682699e-12   1.682699e-12   3.595160e-13   3.595160e-13   1.416988e-11   1.416988e-11   6.603925e-11   6.603925e-11   9.020165e-12   9.020165e-12   
3.200000e+01   -1.599592e-10  -9.554465e-12  -3.375881e-11  -2.646951e-12  6.181533e-10   7.104919e-10   -2.919957e-09  -3.292170e-09  1.881704e-11   -4.503642e-10  1.602443e-12   1.602443e-12   3.386242e-13   3.386242e-13   9.417602e-12   9.417602e-12   4.400515e-11   4.400515e-11   4.507571e-12   4.507571e-12   
6.400000e+01   -1.594809e-10  -2.503647e-12  -3.343078e-11  -1.426050e-12  4.470898e-10   4.799345e-10   -2.124181e-09  -2.227451e-09  -8.297869e-12  -2.234068e-10  1.595006e-12   1.595006e-12   3.346118e-13   3.346118e-13   6.559165e-12   6.559165e-12   3.077935e-11   3.077935e-11   2.235608e-12   2.235608e-12   
1.280000e+02   -1.622502e-10  -3.806469e-12  -3.371256e-11  -2.134876e-12  3.135529e-10   3.474785e-10   -1.500278e-09  -1.615357e-09  -9.740716e-12  -1.149881e-10  1.622948e-12   1.622948e-12   3.378009e-13   3.378009e-13   4.680350e-12   4.680350e-12   2.204589e-11   2.204589e-11   1.153999e-12   1.153999e-12   
2.560000e+02   -1.593483e-10  -7.115466e-12  -3.259801e-11  -3.578003e-12  2.071562e-10   2.467316e-10   -1.004119e-09  -1.147241e-09  -8.622140e-12  -5.766905e-11  1.595071e-12   1.595071e-12   3.279379e-13   3.279379e-13   3.221648e-12   3.221648e-12   1.524604e-11   1.524604e-11   5.831004e-13   5.831004e-13   
5.120000e+02   -1.553463e-10  -8.465360e-12  -3.086586e-11  -4.965548e-12  1.351387e-10   1.725493e-10   -6.683922e-10  -8.003262e-10  -8.956599e-12  -2.862677e-11  1.555768e-12   1.555768e-12   3.126273e-13   3.126273e-13   2.191705e-12   2.191705e-12   1.042722e-11   1.042722e-11   2.999521e-13   2.999521e-13   
6         6         9.000000e-01   -2.100000e+00  
5
1 2 3 4 5 
12
2.500000e-01   -5.080745e-11  2.983867e-11   -6.865536e-11  3.120207e-12   1.139783e-08   1.316296e-09   -1.385825e-08  -2.070869e-10  -1.186707e-08  -3.634228e-09  5.892150e-13   5.892150e-13   6.872623e-13   6.872623e-13   1.147359e-10   1.147359e-10   1.385980e-10   1.385980e-10   1.241108e-10   1.241108e-10   
5.000000e-01   -6.896667e-11  4.148333e-11   -7.043297e-11  6.986225e-12   1.078571e-08   2.088077e-09   -1.390941e-08  -1.351597e-09  -9.827393e-09  -4.831569e-09  8.048148e-13   8.048148e-13   7.077860e-13   7.077860e-13   1.098597e-10   1.098597e-10   1.397492e-10   1.397492e-10   1.095088e-10   1.095088e-10   
1.000000e+00   -9.861441e-11  4.586717e-11   -7.705485e-11  1.007603e-11   9.714764e-09   3.040203e-09   -1.316359e-08  -2.943973e-09  -7.068707e-09  -5.691110e-09  1.087594e-12   1.087594e-12   7.771085e-13   7.771085e-13   1.017937e-10   1.017937e-10   1.348878e-10   1.348878e-10   9.074985e-11   9.074985e-11   
2.000000e+00   -1.288129e-10  2.838719e-11   -8.511443e-11  5.902480e-12   7.925516e-09   4.020796e-09   -1.131359e-08  -4.742254e-09  -3.604078e-09  -5.715392e-09  1.319037e-12   1.319037e-12   8.531885e-13   8.531885e-13   8.887103e-11   8.887103e-11   1.226729e-10   1.226729e-10   6.756855e-11   6.756855e-11   
4.000000e+00   -1.319705e-10  -3.028279e-12  -8.540098e-11  -2.552956e-12  5.359453e-09   4.305686e-09   -7.939270e-09  -5.838637e-09  -4.724984e-10  -3.936904e-09  1.320052e-12   1.320052e-12   8.543913e-13   8.543913e-13   6.874785e-11   6.874785e-11   9.855034e-11   9.855034e-11   3.965157e-11   3.965157e-11   
8.000000e+00   -1.132760e-10  -1.188469e-11  -8.000108e-11  -5.473832e-12  3.112314e-09   3.375486e-09   -4.470054e-09  -4.831849e-09  3.379856e-10   -1.525864e-09  1.138978e-12   1.138978e-12   8.018813e-13   8.018813e-13   4.591340e-11   4.591340e-11   6.582412e-11   6.582412e-11   1.562848e-11   1.562848e-11   
1.600000e+01   -1.073903e-10  -7.982407e-12  -7.654985e-11  -5.487895e-12  1.968772e-09   2.256536e-09   -2.769704e-09  -3.183545e-09  5.390848e-11   -6.390029e-10  1.076866e-12   1.076866e-12   7.674631e-13   7.674631e-13   2.994665e-11   2.994665e-11   4.219742e-11   4.219742e-11   6.412728e-12   6.412728e-12   
3.200000e+01   -1.022080e-10  -5.289711e-12  -7.267267e-11  -3.534604e-12  1.338326e-09   1.488648e-09   -1.884890e-09  -2.096680e-09  1.965903e-11   -3.143149e-10  1.023448e-12   1.023448e-12   7.275858e-13   7.275858e-13   2.001797e-11   2.001797e-11   2.819375e-11   2.819375e-11   3.149291e-12   3.149291e-12   
6.400000e+01   -1.023105e-10  -2.831493e-13  -7.271769e-11  -3.707065e-14  9.812534e-10   1.005603e-09   -1.382754e-09  -1.416887e-09  1.475571e-12   -1.568410e-10  1.023109e-12   1.023109e-12   7.271770e-13   7.271770e-13   1.405025e-11   1.405025e-11   1.979792e-11   1.979792e-11   1.568479e-12   1.568479e-12   
1.280000e+02   -1.046564e-10  -4.978939e-13  -7.449442e-11  -8.047641e-14  7.016299e-10   7.283846e-10   -9.867002e-10  -1.026929e-09  8.449440e-13   -7.991167e-11  1.046576e-12   1.046576e-12   7.449446e-13   7.449446e-13   1.011350e-11   1.011350e-11   1.424135e-11   1.424135e-11   7.991614e-13   7.991614e-13   
2.560000e+02   -1.036053e-10  -1.739259e-12  -7.397149e-11  -1.034756e-12  4.785605e-10   5.178164e-10   -6.717630e-10  -7.281395e-10  8.431367e-13   -3.963785e-11  1.036199e-12   1.036199e-12   7.397873e-13   7.397873e-13   7.050915e-12   7.050915e-12   9.906829e-12   9.906829e-12   3.964682e-13   3.964682e-13   
5.120000e+02   -1.023566e-10  -1.406505e-12  -7.318597e-11  -9.791482e-13  3.271827e-10   3.622731e-10   -4.600849e-10  -5.068828e-10  7.413093e-13   -1.930378e-11  1.023663e-12   1.023663e-12   7.319252e-13   7.319252e-13   4.881499e-12   4.881499e-12   6.845497e-12   6.845497e-12   1.931801e-13   1.931801e-13   
7         7         1.500000e+00   -2.100000e+00  
5
1 2 3 4 5 
12
2.500000e-01   -1.617836e-11  2.138543e-11   -6.118671e-11  3.065623e-12   1.148058e-08   1.619850e-09   -6.498176e-09  2.295642e-10   -7.704126e-09  -2.835345e-09  2.681559e-13   2.681559e-13   6.126346e-13   6.126346e-13   1.159429e-10   1.159429e-10   6.502230e-11   6.502230e-11   8.209308e-11   8.209308e-11   
5.000000e-01   -2.963486e-11  2.638181e-11   -6.301189e-11  7.137464e-12   1.067324e-08   2.483923e-09   -6.681535e-09  -5.098336e-10  -6.060656e-09  -3.588644e-09  3.967650e-13   3.967650e-13   6.341484e-13   6.341484e-13   1.095846e-10   1.095846e-10   6.700958e-11   6.700958e-11   7.043431e-11   7.043431e-11   
1.000000e+00   -4.749436e-11  2.503152e-11   -6.997105e-11  1.012205e-11   9.330288e-09   3.444806e-09   -6.301492e-09  -1.482403e-09  -3.983047e-09  -3.940026e-09  5.368697e-13   5.368697e-13   7.069939e-13   7.069939e-13   9.945902e-11   9.945902e-11   6.473509e-11   6.473509e-11   5.602541e-11   5.602541e-11   
2.000000e+00   -6.142774e-11  1.183817e-11   -7.771769e-11  5.428292e-12   7.256212e-09   4.247650e-09   -5.239941e-09  -2.443322e-09  -1.660798e-09  -3.541643e-09  6.255805e-13   6.255805e-13   7.790703e-13   7.790703e-13   8.408040e-11   8.408040e-11   5.781592e-11   5.781592e-11   3.911711e-11   3.911711e-11   
4.000000e+00   -5.861245e-11  -3.713297e-12  -7.728305e-11  -2.381590e-12  4.659096e-09   4.144912e-09   -3.451530e-09  -2.815890e-09  -2.057730e-11  -2.082060e-09  5.872996e-13   5.872996e-13   7.731974e-13   7.731974e-13   6.235982e-11   6.235982e-11   4.454469e-11   4.454469e-11   2.082162e-11   2.082162e-11   
